,train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
2368,2368,Nubian II Eye Shadow Palette,1,Beauty/Makeup/Makeup Palettes,,20.0,1,"Brand New! Nubian II Eye shadow Palette.This collection was inspired by Nefertiti, a beauty icon known for her outstanding beauty, strength and spirituality. This highly-pigmented selection of colors blend flawlessly. A great palette to recreate a classic yet exotic looks. Nubian II Eye Shadow Palette features 4 Matte colors and 8 Metallic colors. Nubian II Eye Shadows pans are double the size of our original Nubian Palette. Nubian II Eye shadow Palette is a paraben-free product . Nubian II Eye Shadows Palette is a cruelty free product(Not tested on animals). Net Wt: 45 grams / 1.58 oz Each Pan Net Weight : 3.5 g /0.12 OZ Ingredients: Talc, Mineral Oil, Magnesium Stearate, Iron Oxides, Mica, Kaolin, Ethylhexyl Palmitate, Chromium Oxide Greens, Titanium Dioxide, Manganese Violet, FD & C Yellow 5 Al Lake, FD&C Blue 1 Al Lake, Ferric Ferrocyanide, FD&C Red Al Lake."
2369,2369,White Butter Slime,2,Handmade/Geekery/Science,,6.0,1,5oz White (Made with actual daiso clay) Super cheap price Soft and spreadable Stretchy
2370,2370,LOVE YOUR MELON POM BEANIE MINT,1,Women/Women's Accessories/Hats,,34.0,0,BRAND NEW LOVE YOUR MELON POM BEANIE IN MINT. I love this beanie but hate the color on me! Must go!
2371,2371,Victoria secret fashion show Zip up M,3,Women/Sweaters/Full Zip,Victoria's Secret,19.0,0,"Sequin bling on the back. There is a tiny bit of pilling and a little bit of faded black Size medium ‼️ All items ship ASAP! ‼️ Check out my other items on my page with brands including: Victoria secret, pink, Maurice's, express, the limited, Charlotte Russe, bke, DayTrip, gap and many more! Also check out my listings of bras! I sell items of all sizes! Brianna_fashion0"
2372,2372,Plus size 3x,1,Women/Tops & Blouses/Blouse,,12.0,1,Cold shoulder blouse. New with tags absolutely famous brand
2373,2373,2009 space jam 11,4,Men/Shoes/Athletic,Jordan,117.0,0,2009 release space jam 11 size 8. They are used I give them a 7/10. Please take a look at the pics. Does not come with original box.
2374,2374,Lularoe Leggings Os Bambi,1,"Women/Athletic Apparel/Pants, Tights, Leggings",LuLaRoe,35.0,0,NWT!
2375,2375,Synthetic Lace Wig,1,Women/Women's Accessories/Hair Accessories,,28.0,1,Brand New In Box With Tags Isis Brown Sugar Lace Wig-BS212 Color: #H1B30 BUNDLE FOR CHEAPER PRICING
2376,2376,Galaxy/read description,1,Women/Women's Accessories/Hair Accessories,,3.0,1,Set of 4 stretch hair ties Good for all hair types WILL BUNDLE AT A GREAT PRICE ❤❤ WILL CANCEL ORDER IF PURCHASER HAS NO RATINGS OR LISTINGS!! I HAVE HAD SCAMMERS BEFORE BUT IF BUYER HAS GOOD COMMUNICATION I WILL BE MORE THEN HAPPY TO SELL ❤❤❤
2377,2377,Lularoe classic Xs nwt,1,Women/Tops & Blouses/T-Shirts,LuLaRoe,20.0,1,NWT. Slinky.
2378,2378,Tarte Swirl Contour Brush Clearance,1,Beauty/Tools & Accessories/Makeup Brushes & Tools,Tarte,9.0,1,Brand new and authentic Has teeniest indentations/scratches On front. Hard to get clearly into pix cause they are very minor but I tried my best. In sealed sleeve direct from manufacturer. Tarte Swirl Contour Brush Clearance! 2
2379,2379,LOKAI,1,Vintage & Collectibles/Jewelry/Bracelet,,13.0,1,2 medium camo lokai included. BRAND NEW LOKAI BALANCE BRACELET. Never lose faith and stay hopeful with this reminder. Live lokai!
2380,2380,Lularoe crystal leggings tc tall Curvy,3,"Women/Athletic Apparel/Pants, Tights, Leggings",LuLaRoe,22.0,0,Lularoe crystal leggings tc tall Curvy. Worn once washed.
2381,2381,RARE VS PINK navy color block crew S,2,Women/Athletic Apparel/Shirts & Tops,Victoria's Secret,49.0,1,RARE VS PINK navy color block crew S Price is firm Navy - white - marl gray Like new
2382,2382,Aeropostale Ribbed Tank Top With Sequins,3,"Women/Tops & Blouses/Tank, Cami",Aeropostale,5.0,1,"This is a pre-owned white Aeropostale ribbed tank top with sequins. Only worn a handful of times. Still in excellent condition! Size large (fits more like a small or medium, check measurements) Measurements are approximately: 13"" Armpit to armpit 15.25"" Armpit to bottom of shirt 23"" Top of shoulder to bottom of shirt"
2383,2383,High waisted coral skirt,2,"Women/Skirts/Straight, Pencil",,13.0,0,Lace high waisted coral skirt Large Beautiful Nwot
2384,2384,Lipstick Lot,1,Beauty/Makeup/Lips,Maybelline,10.0,0,2 maybelline 1 covergirl
2385,2385,Boy's Nike Air shoes size 7Y,3,Kids/Boys (4+)/Shoes,Nike,16.0,0,"Boy's Nike Air shoes size 7Y. In good used condition. Has a slit on one side as shown in picture. Some minor spots. Slight worn as you can tell from bottoms of shoes. Blue,black, and white in color. ❌❌NO FREE OR DISCOUNTED SHIPPING"
2386,2386,New os lularoe leggings dachshunds dogs,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,36.0,1,Brand new one size weiner doggie leggings
2387,2387,Vans cheetah print stocking,1,Home/Seasonal Décor/Christmas,,12.0,1,Brand new and super cute!
2388,2388,NWT BIKINI,1,Women/Swimwear/Two-Piece,,18.0,0,Soft Pink 2 Piece Never Worn With tags Top is XL Bottom is Large
2389,2389,Original black vans slip ons,2,Women/Shoes/Fashion Sneakers,VANS,30.0,1,"Worn twice, with socks both times. Great condition."
2390,2390,Shopkins Shoppies Rainbow Kate Doll!,1,Kids/Toys/Dolls & Accessories,,15.0,1,"Here is a new in package Rainbow Kate Shoppies doll. Features 2 Shopkins, bag, brush and VIP card! Get it fast as this will ship the same/next day payment is received!"
2391,2391,Colourpop hello kitty lip satin,1,Beauty/Makeup/Lips,ColourPop Cosmetics,10.0,1,Colourpop x Hello Kitty ultra satin lip in color HELLO PRETTY! Brand new never opened or swatched. Will bundle with other items on my page just ask me.
2392,2392,Lularoe Amelia Size Medium,3,Women/Maternity/Dresses,LuLaRoe,28.0,1,Not very stretchy. Teeny tiny bit of pilling in armpits Bundle and save! Check out my other listings.
2393,2393,Dress sundress,3,"Women/Dresses/Above Knee, Mini",,9.0,0,"Each dress worn twice, Excellent Condition!!!"
2394,2394,3 beyblades bb47 bb117 bb113,1,Kids/Toys/Games,,18.0,1,Brand new Comes with launcher Fast shipping
2395,2395,Michael Kors Gold Watch,3,Men/Men's Accessories/Watches,Michael Kors,50.0,1,"Used still good condition , no box , slight discoloration on inside"
2396,2396,Areedy squishy set,1,Vintage & Collectibles/Antique/Collectibles,,32.0,1,Includes: One chocolate Areedy cake One banana One carrot ALL BNIP Never been squished before :)
2397,2397,iphone 3pcs cables-pk,1,Electronics/Cell Phones & Accessories/Cables & Adapters,,7.0,1,"High quality Immediate purchase　OK??FREE SHIPPING?? ［Features］ Charge And Sync [Length] 3.3ft [Package included] as illustrated in this picture ［condition］ 100% brand new ＊3rd party product [Compatible With] iPhone SE/iPhone 6/iPhone 6s/iPhone 6 Plus/iPhone 6s Plus/ iPhone 5/iPhone 5S/iPhone 5C/iPhone 4/iPhone 4s / iPad Pro/iPad Air2/iPad Air1/iPad 4/iPad 3/iPad 2/iPad 1/ iPod touch 5th/iPod touch 4th/iPod touch 3rd/iPod touch 2nd/ Will ship in 2-3 days. I use usps and will provide tracking information. I ALWAYS ship out same day or at the latest, within 1 business day. BUT USPS delays are out of my control, please understand! THANK U!"
2398,2398,Brown strap sandals,2,Women/Shoes/Sandals,Candie's,10.0,1,No description yet
2399,2399,Air Jordan Dub Zero,3,Men/Shoes/Athletic,Jordans,39.0,0,"White, black, and grey. Size 13. Used wit one minor flaw shown in last close up pic. Still looks good. Original box."
2400,2400,12 TWISTY SPONGE HAIR CURLERS,3,Beauty/Tools & Accessories/Hair Styling Tools,,8.0,1,12 CURLERS CUTE BAG BAG IS IN GREAT CONDITION CURLERS ARE BENT BUT IT DOESN'T AFFECT THE OUTCOME OF CURLS GOOD CONDITION ONLY SELLING BECAUSE I DON'T USE THEM OFTEN
2401,2401,Bundle hold for queenbee,1,Beauty/Makeup/Lips,Bobbi Brown,28.0,1,"Bundle for queenbee, one bb lip gloss, one tarte mascara"
2402,2402,Nike Blue Capris,3,"Women/Athletic Apparel/Pants, Tights, Leggings",Nike,18.0,0,Great Condition
2403,2403,The Original Mr Potato Head New in Box,1,Kids/Toys/Action Figures & Statues,Playskool,14.0,1,Brand new Playskool Mr Potato Head Great Christmas gift present for boys or girls with plenty of accessories. Fun and educational learning toy See my other toys. Hot Wheels play doh and more Free shipping
2404,2404,Orly Color Amp'd La Selfie,1,Beauty/Makeup/Nails,,10.0,1,"Wears like a Gel, no lamp needed New, color is La Selfie"
2405,2405,Urban Outfitters Dress,3,"Women/Dresses/Above Knee, Mini",Urban Outfitters,66.0,0,Green Urban Outfitters Dress. Good condition
2406,2406,Lululemon black jacket size 4,3,Women/Athletic Apparel/Jackets,Lululemon,31.0,0,"Lululemon black jacket, lined with fleece. No tag, but size 4. Earlier version of the cuddle up jacket. GUC. Zips all the way to the top-so cute!! Super warm and cozy!!"
2407,2407,Adidas shorts,2,Women/Athletic Apparel/Shorts,Adidas,13.0,1,In amazing condition just have been sitting in the back of the closet. Only worn a couple of times
2408,2408,Vs Pink sleep shirt,3,Women/Tops & Blouses/T-Shirts,PINK,10.0,1,Hits at the thighs Great condition except for some pilling because of being washed Smoke free home The letters are in perfect condition no chipping or cracking
2409,2409,Rae Dunn Coffee Canister,1,Home/Home Décor/Home Décor Accents,Rae Dunn,49.0,0,"~ Simply Rae Dunn ~ For Sale ~ Rae Dunn Large Letter ""Coffee"" Canister~ [rm]! Rae Dunn pottery is ""perfectly imperfect"" in every way. Artisan style pottery to bring a little bit of warm coffee, love & joy into your home. Carefully wrapped in bubble wrap with extra Love & Care! Please review the photo before purchase to ensure this is the perfect piece for you (you will receive the exact item pictured). Message with any Questions you may have . No returns or exchanges. Not responsible for loss or damage that may occur once the item has shipped."
2410,2410,NEW VS Scandalous Dare Perfume,1,Beauty/Fragrance/Women,Victoria's Secret,27.0,0,NEW Victoria's Secret Eau de Parfum. 50mL. Scent is called Scandalous Dare. No free shipping. Shipping is firm.
2411,2411,Adidas,1,Women/Athletic Apparel/Jackets,Adidas,36.0,0,Nwt zip up
2412,2412,Glock Perfection Vinyl Decal pistol,2,Other/Automotive/Exterior Accessories,,3.0,1,"High quality Oracal651 vinyl( 7 year outdoor life, without fading!) Vinyl wall / car decal on transfer tape allows you to be creative and put where you choose! Decal is Approximately 3.5"" x 2.5"" Indoor/ outdoor use Colors available: Black White Baby blue Lime green Pink To apply Flip over decal so the white sheet is facing up, gently peel back white paper . This will leave the decal on the transfer tape allowing you to place where you choose. After you adhere, gently apply pressure(with the transfer tape still on image) a straight edge ( a credit card works great) to remove any air and the pressure will transfer image. Gently peel off the transfer tape !"
2413,2413,Iridescent Holographic Pastel Jacket,1,Women/Coats & Jackets/Other,,25.0,1,"READ BIO BEFORE BUYING Iridescent Holographic Transparent Bomber jacket. It is not super thick and has a zipper. It can be itchy at times but is super cute! It says One Size Fits All but would usually fit XS-M. In the picture, I am usually XS or Small and that is how it fit on me. Bundle to save! Ask questions! Tags: bomber jacket, hologram, holographic, iridescent, tumblr, pastel, trendy,"
2414,2414,Victoria's Secret pink skinny yoga pants,3,"Women/Athletic Apparel/Pants, Tights, Leggings",Victoria's Secret,16.0,0,"Skinny fit Pink fold over flap Pink script on back ~ big discounts for bundles ~ ~ next day shipping weekdays, weekend orders go out Monday ~"
2415,2415,Rose Water,1,Beauty/Skin Care/Face,,21.0,0,New... Big Bottle
2416,2416,T-I 84 plus Texas Instrument calculator,1,Other/Office supplies/School Supplies,Office Depot,44.0,0,Calculator in perfect condition.
2417,2417,NWT striped crop top,1,Women/Tops & Blouses/T-Shirts,FOREVER 21,5.0,1,Forever 21 striped crop top. Navy blue/red.
2418,2418,Army Green boots,3,Women/Shoes/Boots,,31.0,0,Army green wedge boots Size 8.5 Worn 1x Soles are cushion walk for a more comfortable wear
2419,2419,NWOT Sunflower mini skater dress,2,"Women/Dresses/Above Knee, Mini",FOREVER 21,16.0,1,NWOT Super cute bell sleeve Sunflower dress. Never worn. I adore it but it doesn't fit me. It's a size medium but I'm a D cup and my ribs just won't fit. I'd caution large busted ladies that this dress zips closed at the side from the waist up. And my issue was that my bust took up too much space for the center line to hit me at my waist. This may be a problem for other D cups as well. Probably best for C cup and under.
2420,2420,NWT NIKE Black Baseball Cap,1,Women/Women's Accessories/Hats,,16.0,0,"Brand new. Excellent quality. One size fits all, adjustable. More colors and styles are available on my shop. Welcome to my shop! I have many cute branded things low priced on sell;) [rm] off bundles of [rm] or more. Free Shipping on orders of [rm] or more!"
2421,2421,Hamilton Beach Bagel Toaster Wide,3,Home/Home Appliances/Kitchen Appliances,Hamilton Beach,13.0,0,"Hamilton Beach Bagel Toaster Wide Wide slices Very lightly used includes box and all wrappings I have modified the shipping to [rm] (from [rm]). Please note that the toaster will be shipped in box with label attached, no extra wrappings to save on the shipping costs."
2422,2422,Maggie & Zoe baby girls Dress 6M,3,Kids/Girls 0-24 Mos/Dresses,,7.0,1,"Size: 6 Months Girls. Very good condition, please refer to pictures. Pictures are of actual items. Brand: Maggie & Zoe Dress comes with diaper cover Comes from smoke free, pet friendly home."
2423,2423,Vineyard vines pullover,3,"Men/Sweats & Hoodies/Sweatshirt, Pullover",vineyard vines,34.0,0,"Men's size small but also would fit women's , shoulders are padded. Some fading but not damaged at all besides that"
2424,2424,Spiderman Slippers,3,Kids/Boys 2T-5T/Shoes,,8.0,0,Very warm for Winter months. Kids love them!:) Size 11/12 kids
2425,2425,One piece bikini,3,Women/Swimwear/One-Piece,Victoria's Secret,16.0,1,Red color adjustable from the front and back. I haven't worn but one time. BRAND JUST FOR EXPOSURE
2426,2426,EOS Breast Cancer,1,Beauty/Skin Care/Lips,eos,3.0,1,1 unopened lip balm from a 2 pack I never use this type of lip balm Strawberry Sorbet is the one still sealed in the packaging Expires 07/2018 [rm]+free shipping
2427,2427,iPhone 7 Plus Phone Case,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",,8.0,0,"New in package. Matte black thin fit case. Yes, you read that right! Get your hands on your future iPhone 7 Plus phone case. Inexpensive now compared to what it will be when the phone is released to the public! Prices are going to hike up so get it while you can. :)"
2428,2428,Burberry Crossbody Purse,2,Women/Women's Handbags/Messenger & Crossbody,Burberry,226.0,0,"Open to offers, used 2 times and was originally [rm]!"
2429,2429,Washington Redskin Scrunchies,1,Women/Women's Accessories/Hair Accessories,,4.0,1,"Handmade, ,cotton fabric, Scrunchies NAME: NFL Washington Redskins COLORS: Burgundy, gold SIZE: 17 x 4 inches Quantity: 2 "" Wish you a Happy Sunday"""
2430,2430,Victoria's Secret Dream Angels lace bra,3,Women/Underwear/Bras,Victoria's Secret,26.0,0,"Gently used Victoria's Secret Dream Angels lined demi lace bra, size 36D. No stains or holes, excellent condition. Black and white lace"
2431,2431,Guess by Marciano lace sexy blouse S/2,3,Women/Tops & Blouses/Blouse,Marciano,33.0,0,"Very sexy Guess by Marciano lace blouse. Size Small. Gently used, with out any stains or tightening. Bought in Italy."
2432,2432,Pittsburgh Steelers Puzzle,1,Sports & Outdoors/Fan Shop/NFL,,18.0,0,"Jigsaw Puzzle NFL Steelers 513 pieces 21 1/4"" by 15"""
2433,2433,Forever 21 Croptop Medium,2,Women/Tops & Blouses/T-Shirts,FOREVER 21,8.0,1,No description yet
2434,2434,Hat Cleaner,2,Men/Men's Accessories/Hats,,11.0,0,Put your hat in the mechanism to keep its shape while washing it!
